signal_date,execution_date,holding_start,sum_weights,cash_weight,turnover,cost,equity_after_cost
2023-01-13,2023-01-17,2023-01-17,1.0,0,0.333333,141.6858,212387.03
2023-01-20,2023-01-23,2023-01-23,1.0,0,0.0,0.0,212848.8
2023-01-27,2023-01-30,2023-01-30,1.0,0,0.0,0.0,216222.64
2023-02-03,2023-02-06,2023-02-06,1.0,0,0.333333,140.479,210578.09
2023-02-10,2023-02-13,2023-02-13,1.0,0,0.333333,143.4925,215095.22
2023-02-17,2023-02-21,2023-02-21,1.0,0,0.0,0.0,211700.81
2023-02-24,2023-02-27,2023-02-27,1.0,0,0.333333,139.0704,208466.58
2023-03-03,2023-03-06,2023-03-06,1.0,0,0.0,0.0,218144.63
2023-03-10,2023-03-13,2023-03-13,1.0,0,0.0,0.0,210103.61
2023-03-17,2023-03-20,2023-03-20,1.0,0,0.333333,143.1494,214581.0
2023-03-24,2023-03-27,2023-03-27,1.0,0,0.0,0.0,222437.72
2023-03-31,2023-04-03,2023-04-03,1.0,0,0.0,0.0,227959.64
2023-04-14,2023-04-17,2023-04-17,1.0,0,0.333333,150.611,225765.84
2023-04-21,2023-04-24,2023-04-24,1.0,0,0.0,0.0,221140.19
2023-04-28,2023-05-01,2023-05-01,1.0,0,0.0,0.0,233225.42
2023-05-05,2023-05-08,2023-05-08,1.0,0,0.333333,156.0864,233973.51
2023-05-12,2023-05-15,2023-05-15,1.0,0,0.0,0.0,234820.31
2023-05-19,2023-05-22,2023-05-22,1.0,0,0.0,0.0,248247.3
2023-05-26,2023-05-30,2023-05-30,1.0,0,0.0,0.0,270890.3
2023-06-02,2023-06-05,2023-06-05,1.0,0,0.0,0.0,279091.71
2023-06-09,2023-06-12,2023-06-12,1.0,0,0.0,0.0,275945.48
2023-06-16,2023-06-20,2023-06-20,1.0,0,0.333333,194.0768,290921.14
2023-06-23,2023-06-26,2023-06-26,1.0,0,0.0,0.0,287774.14
2023-06-30,2023-07-03,2023-07-03,1.0,0,0.0,0.0,292683.57
2023-07-07,2023-07-10,2023-07-10,1.0,0,0.0,0.0,292058.43
2023-07-14,2023-07-17,2023-07-17,1.0,0,0.0,0.0,309935.42
2023-07-21,2023-07-24,2023-07-24,1.0,0,0.0,0.0,303390.07
2023-07-28,2023-07-31,2023-07-31,1.0,0,0.0,0.0,319929.97
2023-08-04,2023-08-07,2023-08-07,1.0,0,0.0,0.0,308262.09
2023-08-11,2023-08-14,2023-08-14,1.0,0,0.0,0.0,290359.15
2023-08-18,2023-08-21,2023-08-21,1.0,0,0.333333,193.0357,289360.56
2023-08-25,2023-08-28,2023-08-28,1.0,0,0.0,0.0,297631.61
2023-09-01,2023-09-05,2023-09-05,1.0,0,0.0,0.0,307430.08
2023-09-08,2023-09-11,2023-09-11,1.0,0,0.0,0.0,306940.2
2023-09-15,2023-09-18,2023-09-18,1.0,0,0.0,0.0,302177.64
2023-09-22,2023-09-25,2023-09-25,1.0,0,0.333333,194.7273,291896.16
2023-09-29,2023-10-02,2023-10-02,1.0,0,0.333333,193.5762,290170.79
2023-10-06,2023-10-09,2023-10-09,1.0,0,0.0,0.0,305209.22
2023-10-13,2023-10-16,2023-10-16,1.0,0,0.0,0.0,312071.91
2023-10-20,2023-10-23,2023-10-23,1.0,0,0.333333,197.7009,296353.68
2023-10-27,2023-10-30,2023-10-30,1.0,0,0.666667,371.7237,278421.08
2023-11-03,2023-11-06,2023-11-06,1.0,0,0.0,0.0,294837.01
2023-11-10,2023-11-13,2023-11-13,1.0,0,0.333333,210.5352,315592.25
2023-11-17,2023-11-20,2023-11-20,1.0,0,0.333333,214.6475,321756.6
2023-11-24,2023-11-27,2023-11-27,1.0,0,0.0,0.0,324628.47
2023-12-01,2023-12-04,2023-12-04,1.0,0,0.333333,207.9308,311688.22
2023-12-08,2023-12-11,2023-12-11,1.0,0,0.333333,211.1113,316455.89
2023-12-15,2023-12-18,2023-12-18,1.0,0,0.666667,427.6947,320343.31
2023-12-22,2023-12-26,2023-12-26,1.0,0,0.333333,213.5661,320135.59
2023-12-29,2024-01-02,2024-01-02,1.0,0,0.333333,217.1085,325445.6
2024-01-05,2024-01-08,2024-01-08,1.0,0,0.333333,205.1678,307546.47
2024-01-12,2024-01-16,2024-01-16,1.0,0,0.333333,215.5179,323061.3
2024-01-19,2024-01-22,2024-01-22,1.0,0,0.0,0.0,362782.5
2024-01-26,2024-01-29,2024-01-29,1.0,0,0.0,0.0,367496.36
2024-02-02,2024-02-05,2024-02-05,1.0,0,0.0,0.0,379920.3
2024-02-09,2024-02-12,2024-02-12,1.0,0,0.333333,262.3568,393272.77
2024-02-16,2024-02-20,2024-02-20,1.0,0,0.0,0.0,396760.26
2024-02-23,2024-02-26,2024-02-26,1.0,0,0.0,0.0,413624.03
2024-03-01,2024-03-04,2024-03-04,1.0,0,0.0,0.0,445102.48
2024-03-08,2024-03-11,2024-03-11,1.0,0,0.0,0.0,459275.52
2024-03-15,2024-03-18,2024-03-18,1.0,0,0.0,0.0,441139.67
2024-03-22,2024-03-25,2024-03-25,1.0,0,0.0,0.0,450401.86
2024-04-05,2024-04-08,2024-04-08,1.0,0,0.333333,291.9846,437684.97
2024-04-12,2024-04-15,2024-04-15,1.0,0,0.0,0.0,434278.09
2024-04-19,2024-04-22,2024-04-22,1.0,0,0.333333,260.5962,390633.65
2024-04-26,2024-04-29,2024-04-29,1.0,0,0.333333,268.7557,402864.78
2024-05-03,2024-05-06,2024-05-06,1.0,0,0.333333,267.0624,400326.57
2024-05-10,2024-05-13,2024-05-13,1.0,0,0.333333,275.6766,413239.21
2024-05-17,2024-05-20,2024-05-20,1.0,0,0.333333,281.6087,422131.47
2024-05-24,2024-05-28,2024-05-28,1.0,0,0.333333,297.2404,445563.37
2024-05-31,2024-06-03,2024-06-03,1.0,0,0.333333,296.006,443713.0
2024-06-07,2024-06-10,2024-06-10,1.0,0,0.333333,310.5768,465554.69
2024-06-14,2024-06-17,2024-06-17,1.0,0,0.333333,324.4254,486313.74
2024-06-21,2024-06-24,2024-06-24,1.0,0,0.0,0.0,473896.25
2024-06-28,2024-07-01,2024-07-01,1.0,0,0.0,0.0,469742.48
2024-07-05,2024-07-08,2024-07-08,1.0,0,0.0,0.0,483913.04
2024-07-12,2024-07-15,2024-07-15,1.0,0,0.0,0.0,494151.19
2024-07-19,2024-07-22,2024-07-22,1.0,0,0.0,0.0,452168.03
2024-07-26,2024-07-29,2024-07-29,1.0,0,0.0,0.0,431457.74
2024-08-02,2024-08-05,2024-08-05,1.0,0,0.333333,278.4719,417429.41
2024-08-09,2024-08-12,2024-08-12,1.0,0,0.333333,278.4718,417429.17
2024-08-16,2024-08-19,2024-08-19,1.0,0,0.0,0.0,464659.88
2024-08-23,2024-08-26,2024-08-26,1.0,0,0.333333,317.7684,476334.78
2024-08-30,2024-09-03,2024-09-03,1.0,0,0.333333,312.1982,467985.04
2024-09-06,2024-09-09,2024-09-09,1.0,0,0.666667,550.151,412063.1
2024-09-13,2024-09-16,2024-09-16,1.0,0,0.666667,597.426,447472.08
2024-09-20,2024-09-23,2024-09-23,1.0,0,0.666667,590.4343,442235.29
2024-09-27,2024-09-30,2024-09-30,1.0,0,0.333333,297.7471,446322.86
2024-10-04,2024-10-07,2024-10-07,1.0,0,0.0,0.0,456388.03
2024-10-11,2024-10-14,2024-10-14,1.0,0,0.333333,313.9616,470628.49
2024-10-18,2024-10-21,2024-10-21,1.0,0,0.0,0.0,469523.47
2024-10-25,2024-10-28,2024-10-28,1.0,0,0.0,0.0,466628.47
2024-11-01,2024-11-04,2024-11-04,1.0,0,0.0,0.0,454613.9
2024-11-08,2024-11-11,2024-11-11,1.0,0,0.333333,324.9432,487089.84
2024-11-15,2024-11-18,2024-11-18,1.0,0,0.666667,617.1847,462271.38
2024-11-22,2024-11-25,2024-11-25,1.0,0,0.666667,621.2363,465305.97
2024-11-29,2024-12-02,2024-12-02,1.0,0,0.333333,308.5547,462523.48
2024-12-06,2024-12-09,2024-12-09,1.0,0,0.333333,313.9663,470635.54
2024-12-13,2024-12-16,2024-12-16,1.0,0,0.0,0.0,458723.03
2024-12-20,2024-12-23,2024-12-23,1.0,0,0.666667,596.6422,446885.02
2024-12-27,2024-12-30,2024-12-30,1.0,0,0.0,0.0,462593.01
2025-01-03,2025-01-06,2025-01-06,1.0,0,0.333333,304.3593,456234.55
2025-01-10,2025-01-13,2025-01-13,1.0,0,0.0,0.0,450938.07
2025-01-17,2025-01-21,2025-01-21,1.0,0,0.0,0.0,462720.66
2025-01-24,2025-01-27,2025-01-27,1.0,0,0.0,0.0,478285.03
2025-01-31,2025-02-03,2025-02-03,1.0,0,0.0,0.0,472224.85
2025-02-07,2025-02-10,2025-02-10,1.0,0,0.333333,315.9918,473671.71
2025-02-14,2025-02-18,2025-02-18,1.0,0,0.333333,323.0105,484192.77
2025-02-21,2025-02-24,2025-02-24,1.0,0,0.0,0.0,448415.74
2025-02-28,2025-03-03,2025-03-03,1.0,0,0.0,0.0,437978.02
2025-03-07,2025-03-10,2025-03-10,1.0,0,0.333333,277.2285,415565.55
2025-03-14,2025-03-17,2025-03-17,1.0,0,0.333333,271.043,406293.45
2025-03-21,2025-03-24,2025-03-24,1.0,0,0.666667,537.2493,402399.71
2025-03-28,2025-03-31,2025-03-31,1.0,0,0.333333,268.657,402716.81
2025-04-04,2025-04-07,2025-04-07,1.0,0,0.333333,243.1191,364435.5
2025-04-11,2025-04-14,2025-04-14,1.0,0,0.333333,251.8313,377495.09
2025-04-25,2025-04-28,2025-04-28,1.0,0,0.666667,456.389,341835.35
2025-05-02,2025-05-05,2025-05-05,1.0,0,0.333333,238.0992,356910.71
2025-05-09,2025-05-12,2025-05-12,1.0,0,0.333333,236.6726,354772.22
2025-05-16,2025-05-19,2025-05-19,1.0,0,0.333333,246.9556,370186.37
2025-05-23,2025-05-27,2025-05-27,1.0,0,0.0,0.0,364699.41
2025-05-30,2025-06-02,2025-06-02,1.0,0,0.0,0.0,376312.07
2025-06-06,2025-06-09,2025-06-09,1.0,0,0.333333,252.1685,378000.54
2025-06-13,2025-06-16,2025-06-16,1.0,0,0.0,0.0,375925.28
2025-06-20,2025-06-23,2025-06-23,1.0,0,0.0,0.0,381614.55
2025-06-27,2025-06-30,2025-06-30,1.0,0,0.0,0.0,406637.55
2025-07-11,2025-07-14,2025-07-14,1.0,0,0.333333,271.2474,406599.8
2025-07-18,2025-07-21,2025-07-21,1.0,0,0.0,0.0,414669.0
2025-07-25,2025-07-28,2025-07-28,1.0,0,0.0,0.0,420573.09
2025-08-01,2025-08-04,2025-08-04,1.0,0,0.0,0.0,428078.14
2025-08-08,2025-08-11,2025-08-11,1.0,0,0.333333,298.1381,446909.07
2025-08-15,2025-08-18,2025-08-18,1.0,0,0.0,0.0,450033.91
2025-08-22,2025-08-25,2025-08-25,1.0,0,0.0,0.0,433677.83
2025-08-29,2025-09-02,2025-09-02,1.0,0,0.0,0.0,427861.33
2025-09-05,2025-09-08,2025-09-08,1.0,0,0.0,0.0,429372.89
2025-09-12,2025-09-15,2025-09-15,1.0,0,0.333333,304.4941,456436.63
2025-09-19,2025-09-22,2025-09-22,1.0,0,0.0,0.0,457743.34
2025-09-26,2025-09-29,2025-09-29,1.0,0,0.0,0.0,449920.71
2025-10-03,2025-10-06,2025-10-06,1.0,0,0.0,0.0,458836.94
2025-10-10,2025-10-13,2025-10-13,1.0,0,0.0,0.0,443711.76
2025-10-17,2025-10-20,2025-10-20,1.0,0,0.333333,310.4002,465289.9
2025-10-24,2025-10-27,2025-10-27,1.0,0,0.0,0.0,484697.36
2025-10-31,2025-11-03,2025-11-03,1.0,0,0.0,0.0,507142.03
2025-11-07,2025-11-10,2025-11-10,1.0,0,0.0,0.0,481635.71
2025-11-14,2025-11-17,2025-11-17,1.0,0,0.0,0.0,486433.11
2025-11-21,2025-11-24,2025-11-24,1.0,0,0.0,0.0,468537.72
2025-11-28,2025-12-01,2025-12-01,1.0,0,0.0,0.0,518428.19
2025-12-05,2025-12-08,2025-12-08,1.0,0,0.0,0.0,514012.62
2025-12-12,2025-12-15,2025-12-15,1.0,0,0.0,0.0,489330.81
2025-12-19,2025-12-22,2025-12-22,1.0,0,0.333333,320.9532,481108.82
2025-12-26,2025-12-29,2025-12-29,1.0,0,0.0,0.0,486549.07
2026-01-02,2026-01-05,2026-01-05,1.0,0,0.0,0.0,494194.43
2026-01-09,2026-01-12,2026-01-12,1.0,0,0.333333,322.2419,483040.58
2026-01-16,2026-01-20,2026-01-20,1.0,0,0.0,0.0,487109.19
2026-01-23,2026-01-26,2026-01-26,1.0,0,0.333333,324.9989,487173.3
2026-01-30,2026-02-02,2026-02-02,1.0,0,0.333333,315.6544,473165.92
2026-02-06,2026-02-09,2026-02-09,1.0,0,0.0,0.0,478755.0
2026-02-13,2026-02-17,2026-02-17,1.0,0,0.333333,312.2414,468049.88
2026-02-20,2026-02-23,2026-02-23,1.0,0,0.0,0.0,458637.32
2026-02-27,2026-03-02,2026-03-02,1.0,0,0.0,0.0,468638.12
2026-03-06,2026-03-09,2026-03-09,1.0,0,0.0,0.0,455701.52
2026-03-13,2026-03-16,2026-03-16,1.0,0,0.333333,310.772,465847.16
2026-03-20,2026-03-23,2026-03-23,1.0,0,0.333333,311.0678,466290.69
2026-03-27,2026-03-30,2026-03-30,1.0,0,0.333333,309.3249,463678.07
2026-04-10,2026-04-13,2026-04-13,1.0,0,0.333333,321.4638,481874.2
2026-04-17,2026-04-20,2026-04-20,1.0,0,0.666667,630.2525,472059.14
2026-04-24,2026-04-27,2026-04-27,1.0,0,0.0,0.0,519252.58
2026-05-01,2026-05-04,2026-05-04,1.0,0,0.333333,353.2062,529456.07
2026-05-08,2026-05-11,2026-05-11,1.0,0,0.0,0.0,586081.18
2026-05-15,2026-05-18,2026-05-18,1.0,0,0.0,0.0,568873.19
2026-05-22,2026-05-26,2026-05-26,1.0,0,0.333333,384.0974,575762.03
2026-05-29,2026-06-01,2026-06-01,1.0,0,0.333333,393.5167,589881.56
2026-06-05,2026-06-08,2026-06-08,1.0,0,0.333333,359.8429,539404.49
2026-06-12,2026-06-15,2026-06-15,1.0,0,0.333333,368.4373,552287.53
2026-06-26,2026-06-29,2026-06-29,1.0,0,0.0,0.0,537442.42
2015-01-02,2015-01-05,2015-01-05,1.0,0,1.0,20.0,9980.0
2015-01-09,2015-01-12,2015-01-12,1.0,0,1.0,20.4965,10227.77
2015-01-16,2015-01-20,2015-01-20,1.0,0,0.666667,13.025,9755.75
2015-01-23,2015-01-26,2015-01-26,1.0,0,0.666667,13.4063,10041.35
2015-01-30,2015-02-02,2015-02-02,1.0,0,1.0,20.2059,10082.72
2015-02-06,2015-02-09,2015-02-09,1.0,0,0.666667,14.9246,11178.51
2015-02-13,2015-02-17,2015-02-17,1.0,0,0.333333,7.5625,11336.19
2015-02-20,2015-02-23,2015-02-23,1.0,0,1.0,22.136,11045.86
2015-02-27,2015-03-02,2015-03-02,1.0,0,0.666667,15.4506,11572.5
2015-03-06,2015-03-09,2015-03-09,1.0,0,1.0,23.002,11478.01
2015-03-13,2015-03-16,2015-03-16,1.0,0,1.0,22.2949,11125.15
2015-03-20,2015-03-23,2015-03-23,1.0,0,0.666667,15.1764,11367.16
2015-03-27,2015-03-30,2015-03-30,1.0,0,1.0,21.599,10777.91
2015-04-10,2015-04-13,2015-04-13,1.0,0,0.666667,14.4237,10803.38
2015-04-17,2015-04-20,2015-04-20,1.0,0,0.666667,14.2414,10666.8
2015-04-24,2015-04-27,2015-04-27,1.0,0,0.666667,14.4097,10792.87
2015-05-01,2015-05-04,2015-05-04,1.0,0,1.0,22.1296,11042.69
2015-05-08,2015-05-11,2015-05-11,1.0,0,0.666667,14.3165,10723.09
2015-05-15,2015-05-18,2015-05-18,1.0,0,0.666667,14.2825,10697.6
2015-05-22,2015-05-26,2015-05-26,1.0,0,0.666667,14.0891,10552.7
2015-05-29,2015-06-01,2015-06-01,1.0,0,0.666667,13.9806,10471.46
2015-06-05,2015-06-08,2015-06-08,1.0,0,1.0,21.5709,10763.86
2015-06-12,2015-06-15,2015-06-15,1.0,0,1.0,21.3938,10675.5
2015-06-19,2015-06-22,2015-06-22,1.0,0,0.666667,14.4693,10837.53
2015-06-26,2015-06-29,2015-06-29,1.0,0,1.0,21.1569,10557.31
2015-07-10,2015-07-13,2015-07-13,1.0,0,0.666667,13.7824,10323.01
2015-07-17,2015-07-20,2015-07-20,1.0,0,1.0,20.8101,10384.24
2015-07-24,2015-07-27,2015-07-27,1.0,0,0.666667,13.4925,10105.88
2015-07-31,2015-08-03,2015-08-03,1.0,0,1.0,19.8272,9893.75
2015-08-07,2015-08-10,2015-08-10,1.0,0,1.0,19.3045,9632.94
2015-08-14,2015-08-17,2015-08-17,1.0,0,0.666667,13.0507,9775.0
2015-08-21,2015-08-24,2015-08-24,1.0,0,1.0,17.9587,8961.42
2015-08-28,2015-08-31,2015-08-31,1.0,0,0.666667,12.0144,8998.82
2015-09-04,2015-09-08,2015-09-08,1.0,0,0.666667,11.5343,8639.16
2015-09-11,2015-09-14,2015-09-14,1.0,0,0.666667,12.0344,9013.79
2015-09-18,2015-09-21,2015-09-21,1.0,0,0.666667,11.9841,8976.08
2015-09-25,2015-09-28,2015-09-28,1.0,0,0.666667,11.7969,8835.84
2015-10-02,2015-10-05,2015-10-05,1.0,0,1.0,18.0239,8993.95
2015-10-09,2015-10-12,2015-10-12,1.0,0,1.0,18.9927,9477.36
2015-10-16,2015-10-19,2015-10-19,1.0,0,1.0,19.5307,9745.8
2015-10-23,2015-10-26,2015-10-26,1.0,0,1.0,19.2131,9587.35
2015-10-30,2015-11-02,2015-11-02,1.0,0,1.0,18.5533,9258.09
2015-11-06,2015-11-09,2015-11-09,1.0,0,0.666667,12.562,9408.94
2015-11-13,2015-11-16,2015-11-16,1.0,0,0.666667,12.1769,9120.49
2015-11-20,2015-11-23,2015-11-23,1.0,0,0.333333,6.4232,9628.44
2015-11-27,2015-11-30,2015-11-30,1.0,0,1.0,19.0411,9501.5
2015-12-04,2015-12-07,2015-12-07,1.0,0,1.0,19.6859,9823.25
2015-12-11,2015-12-14,2015-12-14,1.0,0,0.666667,12.5847,9425.9
2015-12-18,2015-12-21,2015-12-21,1.0,0,0.666667,12.5772,9420.34
2016-01-08,2016-01-11,2016-01-11,1.0,0,0.666667,11.5612,8659.34
2016-01-15,2016-01-19,2016-01-19,1.0,0,0.666667,11.3377,8491.95
2016-01-22,2016-01-25,2016-01-25,1.0,0,1.0,17.5364,8750.67
2016-01-29,2016-02-01,2016-02-01,1.0,0,1.0,17.2974,8631.4
2016-02-05,2016-02-08,2016-02-08,1.0,0,0.666667,11.0101,8246.55
2016-02-12,2016-02-16,2016-02-16,1.0,0,0.666667,10.7023,8016.06
2016-02-19,2016-02-22,2016-02-22,1.0,0,0.666667,11.496,8610.49
2016-02-26,2016-02-29,2016-02-29,1.0,0,0.666667,11.8535,8878.29
2016-03-04,2016-03-07,2016-03-07,1.0,0,1.0,19.075,9518.42
2016-03-11,2016-03-14,2016-03-14,1.0,0,0.333333,6.4378,9650.28
2016-03-18,2016-03-21,2016-03-21,1.0,0,1.0,19.6703,9815.46
2016-04-01,2016-04-04,2016-04-04,1.0,0,1.0,19.5397,9750.31
2016-04-08,2016-04-11,2016-04-11,1.0,0,1.0,18.9182,9440.2
2016-04-15,2016-04-18,2016-04-18,1.0,0,0.666667,12.8665,9637.02
2016-04-22,2016-04-25,2016-04-25,1.0,0,1.0,22.6317,11293.24
2016-04-29,2016-05-02,2016-05-02,1.0,0,1.0,21.3823,10669.77
2016-05-06,2016-05-09,2016-05-09,1.0,0,1.0,21.8962,10926.22
2016-05-13,2016-05-16,2016-05-16,1.0,0,1.0,21.8544,10905.33
2016-05-20,2016-05-23,2016-05-23,1.0,0,0.666667,14.6087,10941.88
2016-05-27,2016-05-31,2016-05-31,1.0,0,0.666667,14.9341,11185.68
2016-06-03,2016-06-06,2016-06-06,1.0,0,1.0,22.6819,11318.29
2016-06-10,2016-06-13,2016-06-13,1.0,0,0.666667,15.0535,11275.04
2016-06-17,2016-06-20,2016-06-20,1.0,0,1.0,22.2038,11079.69
2016-06-24,2016-06-27,2016-06-27,1.0,0,0.666667,14.5063,10865.22
2016-07-01,2016-07-05,2016-07-05,1.0,0,1.0,22.274,11114.7
2016-07-08,2016-07-11,2016-07-11,1.0,0,1.0,23.0077,11480.82
2016-07-15,2016-07-18,2016-07-18,1.0,0,0.333333,7.7826,11666.06
2016-07-22,2016-07-25,2016-07-25,1.0,0,0.666667,16.3497,12245.91
2016-07-29,2016-08-01,2016-08-01,1.0,0,0.666667,17.0034,12735.57
2016-08-05,2016-08-08,2016-08-08,1.0,0,0.666667,17.2257,12902.03
2016-08-12,2016-08-15,2016-08-15,1.0,0,1.0,25.7084,12828.47
2016-08-19,2016-08-22,2016-08-22,1.0,0,0.666667,17.1059,12812.34
2016-08-26,2016-08-29,2016-08-29,1.0,0,1.0,25.3006,12625.0
2016-09-02,2016-09-06,2016-09-06,1.0,0,0.666667,16.7811,12569.05
2016-09-09,2016-09-12,2016-09-12,1.0,0,1.0,24.832,12391.14
2016-09-16,2016-09-19,2016-09-19,1.0,0,0.333333,8.5875,12872.71
2016-09-23,2016-09-26,2016-09-26,1.0,0,0.666667,17.4294,13054.66
2016-09-30,2016-10-03,2016-10-03,1.0,0,1.0,26.5777,13262.26
2016-10-07,2016-10-10,2016-10-10,1.0,0,1.0,25.834,12891.19
2016-10-14,2016-10-17,2016-10-17,1.0,0,1.0,25.9904,12969.21
2016-10-21,2016-10-24,2016-10-24,1.0,0,1.0,26.3098,13128.6
2016-10-28,2016-10-31,2016-10-31,1.0,0,0.333333,8.7083,13053.78
2016-11-04,2016-11-07,2016-11-07,1.0,0,0.666667,17.0257,12752.23
2016-11-11,2016-11-14,2016-11-14,1.0,0,1.0,25.7052,12826.9
2016-11-18,2016-11-21,2016-11-21,1.0,0,0.666667,19.0681,14282.04
2016-11-25,2016-11-28,2016-11-28,1.0,0,0.333333,9.6145,14412.1
2016-12-02,2016-12-05,2016-12-05,1.0,0,1.0,28.1713,14057.48
2016-12-09,2016-12-12,2016-12-12,1.0,0,0.666667,19.1963,14378.05
2016-12-16,2016-12-19,2016-12-19,1.0,0,0.666667,19.8345,14856.02
2016-12-23,2016-12-27,2016-12-27,1.0,0,1.0,30.4403,15189.72
2016-12-30,2017-01-03,2017-01-03,1.0,0,1.0,29.935,14937.59
2017-01-06,2017-01-09,2017-01-09,1.0,0,0.666667,20.0124,14989.29
2017-01-13,2017-01-17,2017-01-17,1.0,0,0.333333,9.8058,14698.97
2017-01-20,2017-01-23,2017-01-23,1.0,0,0.666667,19.3423,14487.37
2017-01-27,2017-01-30,2017-01-30,1.0,0,1.0,29.5243,14732.62
2017-02-03,2017-02-06,2017-02-06,1.0,0,0.333333,9.9134,14860.13
2017-02-10,2017-02-13,2017-02-13,1.0,0,1.0,30.1601,15049.88
2017-02-17,2017-02-21,2017-02-21,1.0,0,1.0,30.3907,15164.94
2017-02-24,2017-02-27,2017-02-27,1.0,0,0.666667,20.585,15418.17
2017-03-03,2017-03-06,2017-03-06,1.0,0,1.0,30.642,15290.34
2017-03-10,2017-03-13,2017-03-13,1.0,0,0.666667,20.4031,15281.96
2017-03-17,2017-03-20,2017-03-20,1.0,0,1.0,30.3051,15122.25
2017-03-24,2017-03-27,2017-03-27,1.0,0,1.0,29.3047,14623.02
2017-03-31,2017-04-03,2017-04-03,1.0,0,0.666667,19.6348,14706.5
2017-04-07,2017-04-10,2017-04-10,1.0,0,0.666667,18.9892,14222.94
2017-04-21,2017-04-24,2017-04-24,1.0,0,1.0,28.1847,14064.19
2017-04-28,2017-05-01,2017-05-01,1.0,0,0.333333,9.5664,14340.02
2017-05-05,2017-05-08,2017-05-08,1.0,0,0.666667,19.3338,14481.02
2017-05-12,2017-05-15,2017-05-15,1.0,0,1.0,28.6304,14286.56
2017-05-19,2017-05-22,2017-05-22,1.0,0,0.666667,18.8951,14152.42
2017-05-26,2017-05-30,2017-05-30,1.0,0,0.666667,19.1065,14310.79
2017-06-02,2017-06-05,2017-06-05,1.0,0,0.666667,19.3148,14466.79
2017-06-09,2017-06-12,2017-06-12,1.0,0,0.666667,20.5965,15426.76
2017-06-16,2017-06-19,2017-06-19,1.0,0,0.666667,20.4469,15314.74
2017-06-23,2017-06-26,2017-06-26,1.0,0,0.666667,20.6057,15433.66
2017-06-30,2017-07-03,2017-07-03,1.0,0,1.0,30.5028,15220.88
2017-07-07,2017-07-10,2017-07-10,1.0,0,1.0,31.3144,15625.89
2017-07-14,2017-07-17,2017-07-17,1.0,0,0.666667,21.0457,15763.21
2017-07-21,2017-07-24,2017-07-24,1.0,0,1.0,31.3165,15626.95
2017-07-28,2017-07-31,2017-07-31,1.0,0,1.0,30.604,15271.39
2017-08-04,2017-08-07,2017-08-07,1.0,0,0.666667,20.6145,15440.23
2017-08-11,2017-08-14,2017-08-14,1.0,0,0.333333,10.2145,15311.52
2017-08-18,2017-08-21,2017-08-21,1.0,0,1.0,30.8565,15397.38
2017-08-25,2017-08-28,2017-08-28,1.0,0,0.666667,20.806,15583.7
2017-09-01,2017-09-05,2017-09-05,1.0,0,1.0,32.3207,16128.05
2017-09-08,2017-09-11,2017-09-11,1.0,0,1.0,32.1355,16035.59
2017-09-15,2017-09-18,2017-09-18,1.0,0,1.0,33.715,16823.76
2017-09-22,2017-09-25,2017-09-25,1.0,0,1.0,33.2573,16595.38
2017-09-29,2017-10-02,2017-10-02,1.0,0,0.666667,21.8029,16330.36
2017-10-06,2017-10-09,2017-10-09,1.0,0,1.0,33.3216,16627.47
2017-10-13,2017-10-16,2017-10-16,1.0,0,1.0,33.3538,16643.55
2017-10-20,2017-10-23,2017-10-23,1.0,0,0.666667,22.6335,16952.47
2017-10-27,2017-10-30,2017-10-30,1.0,0,0.666667,23.0221,17243.57
2017-11-03,2017-11-06,2017-11-06,1.0,0,1.0,34.6518,17291.26
2017-11-10,2017-11-13,2017-11-13,1.0,0,1.0,35.1622,17545.96
2017-11-17,2017-11-20,2017-11-20,1.0,0,1.0,35.8609,17894.61
2017-11-24,2017-11-27,2017-11-27,1.0,0,0.666667,24.5958,18422.25
2017-12-01,2017-12-04,2017-12-04,1.0,0,1.0,36.47,18198.54
2017-12-08,2017-12-11,2017-12-11,1.0,0,1.0,36.5745,18250.66
2017-12-15,2017-12-18,2017-12-18,1.0,0,1.0,36.7082,18317.39
2017-12-22,2017-12-26,2017-12-26,1.0,0,1.0,36.5833,18255.07
2017-12-29,2018-01-02,2018-01-02,1.0,0,0.666667,24.1456,18085.07
2018-01-05,2018-01-08,2018-01-08,1.0,0,1.0,37.4037,18664.47
2018-01-12,2018-01-16,2018-01-16,1.0,0,1.0,37.7322,18828.36
2018-01-19,2018-01-22,2018-01-22,1.0,0,1.0,38.4488,19185.97
2018-01-26,2018-01-29,2018-01-29,1.0,0,0.666667,25.6118,19183.27
2018-02-02,2018-02-05,2018-02-05,1.0,0,0.666667,24.6749,18481.53
2018-02-09,2018-02-12,2018-02-12,1.0,0,0.666667,23.0634,17274.48
2018-02-16,2018-02-20,2018-02-20,1.0,0,0.666667,24.1026,18052.86
2018-02-23,2018-02-26,2018-02-26,1.0,0,1.0,34.7167,17323.62
2018-03-02,2018-03-05,2018-03-05,1.0,0,1.0,34.1272,17029.49
2018-03-09,2018-03-12,2018-03-12,1.0,0,0.666667,23.3914,17520.17
2018-03-16,2018-03-19,2018-03-19,1.0,0,1.0,35.18,17554.84
2018-03-23,2018-03-26,2018-03-26,1.0,0,0.666667,21.9395,16432.66
2018-04-06,2018-04-09,2018-04-09,1.0,0,1.0,31.4895,15713.27
